date,oversized blazer,wide-leg jeans,cargo pants,ballet flats,puffer jacket,slip dress,trench coat,chunky sneakers,year,week_in_year
2021-11-28,51.791522598992714,43.21211529983121,33.828366361695444,40.468455235262745,78.64195398398256,27.386548033733217,48.18413154267968,57.82274614800882,0,48
2021-12-05,40.603555576786185,40.972234722093205,32.74532994990068,48.464647425493496,78.52008186083113,23.130677957046053,60.246921013879536,61.66615728477517,0,49
2021-12-12,45.53703764583747,45.09944689224062,31.473837789373075,46.22498025757192,84.3968460897551,21.43709897144906,49.40220990180089,59.09558368914428,0,50
2021-12-19,47.68479587662797,45.983289056971955,43.56038166364289,46.85209240881205,81.02220270967815,18.71773485854766,54.24161730511998,59.42096296444371,0,51
2021-12-26,46.77365134924445,41.91467463662989,38.276499927075356,44.06211998085728,80.3989171332425,21.12237849630967,48.40298075857508,59.19885644093038,0,52
2022-01-02,47.998053561704765,43.06635284431558,39.05923712131759,44.85701432126729,81.83155097260814,18.914414969450018,50.03202324624544,51.28221880965324,1,1
2022-01-09,45.357267790124695,38.10941082413624,40.59890385855857,42.23377544890516,81.33177222881882,17.9948266681236,43.2894386623157,53.25538988131862,1,2
2022-01-16,49.56074527949424,41.666434422740394,40.379129748536286,49.80660470186194,78.91962205658628,21.651448675780255,45.740298303653574,55.823592462649465,1,3
2022-01-23,51.44279087201409,42.77582069250355,35.805408237503855,49.7938331465845,78.95748175499914,19.905573034707523,41.63645939142363,53.5513616282828,1,4
2022-01-30,51.47130489166944,45.202628516346984,38.64533193582361,53.01193020070134,74.29876818182241,19.019257684800017,45.714155371456286,51.937179111999725,1,5
2022-02-06,52.68985673333285,42.034181398327775,36.51451096583758,49.315892289231975,70.42738201693972,24.579113149408844,40.946605753675954,48.379032114803316,1,6
2022-02-13,55.6211546885859,43.13558579047284,39.32529333207189,50.265873672139726,70.81231007373181,24.22426212151378,41.18951108254746,50.08959266733927,1,7
2022-02-20,54.5193299848243,40.723832849635926,38.87527643193931,51.8797928603455,63.75736275770934,27.770682108398386,30.764902899193483,53.99777576587178,1,8
2022-02-27,52.18227304092565,44.55875073697725,35.88676669625802,54.64664660963176,60.881551319756134,27.059125328761894,36.028798873457156,54.240062274713125,1,9
2022-03-06,48.66860801048665,44.893678310685246,32.00154313775497,48.07171947196786,62.571397939095114,27.115540635496714,36.72911362959227,50.79151621738868,1,10
2022-03-13,50.582602566366006,44.32443057506683,37.82321657901314,55.09944341767352,58.83132757233816,38.4512558302609,35.59640156792354,53.68455813028203,1,11
2022-03-20,51.9397939543633,42.58928852695414,36.38926639739049,53.123923150458964,50.49824799019432,40.54474513196687,37.48719972325577,51.00553095995862,1,12
2022-03-27,53.62778902942803,37.302686922044565,29.694914386533842,50.177363923682066,45.78387859492077,41.34498401591176,33.46803506178571,56.450281407509515,1,13
2022-04-03,51.803807947259116,39.38396265879718,39.45301711636554,47.13100365303381,48.28644707401698,40.42164206202006,34.98916588847836,50.77232521062564,1,14
2022-04-10,50.93227964765792,39.2904871427557,41.59626750681857,52.86293397564732,43.24462067979438,43.649036232924104,39.003716055602325,53.5275447217299,1,15
2022-04-17,50.835525866207995,38.52985717715265,48.3300973049361,57.35480747911246,38.988284893204295,51.70265606703126,29.596166933600596,50.87991820221016,1,16
2022-04-24,50.278798215404414,39.16113949371539,37.31245859161488,57.62728607676134,34.57458044264367,49.50299984131899,39.527240863174434,43.79386704538712,1,17
2022-05-01,55.521059144268804,42.39161220040926,37.55343457063629,53.11941924005563,34.371213848237794,51.63485945484956,38.419747751766074,48.393386638990165,1,18
2022-05-08,52.93553284298604,39.728857104808725,36.24239089842717,57.26063092734722,31.506719914177147,62.025493676771795,38.64012837821678,43.19429121793479,1,19
2022-05-15,55.52278281519505,33.526054740319324,42.575079666055515,50.45784277236096,28.141543922810634,58.9922924452601,44.57100695887646,47.1195491898727,1,20
2022-05-22,58.49500980535399,37.76071227818877,43.62642699024197,52.57491619451332,29.44381155058231,66.95389489282142,49.570883973609234,44.028163280762826,1,21
2022-05-29,56.6873232051212,36.94824578669464,40.57763624022168,47.43614994096598,29.114493140721294,59.68718168902329,51.37477071339349,48.04082262738189,1,22
2022-06-05,62.60535480368504,32.00015430210806,43.96461457481416,46.30003487864532,26.764547167720536,67.3259954555287,50.15415467283394,40.70094108161938,1,23
2022-06-12,64.10398385300428,36.46770926554394,37.33871708491553,44.8768175759601,30.45395069112513,73.47004982590362,55.31716298749083,45.74437572172099,1,24
2022-06-19,60.213176607180806,33.07341960607688,49.22340367564117,39.8340285419263,31.71034887116831,68.37963098217782,57.16192693552934,47.652231022204575,1,25
2022-06-26,60.03795739679887,29.102465168499933,42.3293552320081,49.04746818876811,31.081980995955387,68.04744407570495,55.83345416249107,48.73496852207139,1,26
2022-07-03,61.949198212492455,34.62724293718705,44.784544891246,42.51224061837471,27.886852015811797,65.38640301203284,55.18730006567374,41.857434503351705,1,27
2022-07-10,56.71919851905243,33.99364691925481,38.367138145059535,41.37196638303001,31.740717080240877,71.69306908263759,56.16091606736622,44.863852437698,1,28
2022-07-17,54.651769180583265,32.88638832243189,40.5905343515107,39.66370636275434,30.689190314046666,65.22174397825569,61.036270935996015,45.47832128210853,1,29
2022-07-24,58.45395995213302,33.817462133604046,40.42452845503187,42.09969604037779,27.97195437185757,65.90264403234214,58.56015864814323,50.9493202653391,1,30
2022-07-31,55.23859860796463,32.25098479146436,39.99501531538925,47.58367302476821,35.18323102477787,60.75790817250888,55.487371046555616,38.92389838446238,1,31
2022-08-07,52.106224719862674,36.81724116740783,40.4324760531724,48.2140533081354,35.368789613989115,67.08295585875848,53.35927023477195,41.36066596784755,1,32
2022-08-14,50.91642959904636,35.517109731567544,42.814349668341706,36.63736790171665,44.76586934325652,63.563257613723664,60.614826376785196,56.4433341169502,1,33
2022-08-21,40.27659667724344,36.87232540551621,38.68404471464584,40.28297431360886,43.699921287874815,57.48256201260514,56.158733774089384,44.414100900492095,1,34
2022-08-28,48.6514529085949,38.219777205577664,38.50594324834668,38.00399080699511,44.07744483479071,51.438160060471915,58.48378341246283,38.279140993050824,1,35
2022-09-04,44.511837700524445,34.497250323320486,39.58959019400177,43.8668325727195,45.55127786753765,56.722360047907685,60.939667545271305,43.89922224747699,1,36
2022-09-11,45.5007092194037,36.11794953255688,35.48815241055029,41.59394357275768,48.35657857602544,48.161695521222,53.058734640353535,35.583112450735385,1,37
2022-09-18,43.14775212252331,33.029757254904396,32.71631211395242,38.701037108803305,48.06532829477292,43.05440421198005,56.64009383544951,48.086803282181464,1,38
2022-09-25,42.01556460496216,42.22487404630003,36.78220355373356,40.75780951765547,49.15977247150416,38.19088903182465,56.05626898339338,50.85396946260609,1,39
2022-10-02,41.25705995671263,37.77134205305472,37.119152390587274,39.0990781328457,55.08456804424293,38.67196013546031,57.47565812969622,44.47850820094382,1,40
2022-10-09,43.690795327167585,42.68343512887516,35.66695365796963,45.43582105646142,60.844450427970486,33.43162017301838,59.768509206423275,46.76234578279743,1,41
2022-10-16,42.41128594716094,44.27076333857578,27.628730333518227,42.37339552820589,57.85227483441368,33.19340734448516,51.69741631115271,52.86070775563923,1,42
2022-10-23,46.91808066989085,45.824623381841704,30.551604483576924,42.96425571711124,65.55264285248093,34.67004837696434,56.928341950428155,42.67787130056542,1,43
2022-10-30,40.69692381960028,41.24576554625414,33.354017504639074,33.261930309753325,69.2391984059886,28.822541213303207,57.72937270391615,44.888064851740715,1,44
2022-11-06,45.11441343897471,45.47535159473091,38.14790280952608,41.4561965627687,71.8618986864984,28.693113639453376,53.36480390876904,49.73194788742326,1,45
2022-11-13,54.26840001539601,51.459416046600296,35.538294728857636,48.384057383109464,72.73510395031352,23.326581265750477,52.67075132174941,48.07144565693265,1,46
2022-11-20,47.73666517517505,52.32582065010182,40.76565254766015,46.67049750015912,75.55656395422724,23.78257936523033,53.36989758380039,50.30040686729359,1,47
2022-11-27,50.44284251070026,50.827702470623215,42.058940377084724,37.78228945632284,83.23180508966381,27.684936876770827,52.059779036547425,46.76769656458167,1,48
2022-12-04,50.096824338274054,49.50200615476189,42.147448943088335,43.08079927033439,81.11995471546125,19.47873783812305,51.573423366425196,52.97225124858581,1,49
2022-12-11,55.35938189591451,46.031936895979015,42.68836780974385,41.171056427389466,78.10333932161096,20.56515681437145,50.21557987230174,51.75039024311758,1,50
2022-12-18,53.7526510199428,51.68860268893719,34.18774129323028,50.71032098273924,79.79696727153409,13.903877781646422,44.21205080343694,54.71186868356197,1,51
2022-12-25,56.997789404297386,49.46672215221756,40.68270791790317,47.14708986549108,79.69836878188795,22.66141342588736,48.69422828932441,53.416327987301855,1,52
2023-01-01,61.659650494748334,51.94896162007836,36.67963325358646,44.97226259285636,76.8275035614908,16.488932998667842,47.74819835004805,53.47033161304163,2,1
2023-01-08,58.52256162815628,48.61128429450843,32.807709282057466,48.25153046436993,75.74876844513568,21.21270223159088,43.310134919796184,46.814816599505704,2,2
2023-01-15,64.42054482920013,50.148110916581714,38.481844953545796,41.19995216681525,79.60592976025252,18.150897876099588,36.774311208641905,54.453995702773376,2,3
2023-01-22,65.87077179038151,51.231635895094506,45.09038774548924,46.62718062460536,73.45001395585038,21.126466627564138,39.439806719900396,50.97140107547378,2,4
2023-01-29,67.81632272519246,51.46801210684662,41.72628040179344,50.82587016756379,69.20726287770518,22.376761040937872,38.93847908976368,51.36897372683874,2,5
2023-02-05,66.20427339138985,52.12284983693277,47.980899199701845,54.05003142882585,69.82791611817954,20.363658319803378,33.55808128201018,55.90084236760211,2,6
2023-02-12,76.50896143621375,48.746631278144136,40.58423413649725,46.43522772436072,67.50538345908191,26.619863585123866,34.63469820669781,48.438044570439395,2,7
2023-02-19,70.81221381000618,46.237549670585025,49.57926401077036,51.79950038639384,58.20649219417482,22.933370760192766,30.317726817796007,56.26874122754233,2,8
2023-02-26,69.33951925979383,54.879724356898905,40.369144747444004,56.58165463742302,60.813314127735495,29.627309752136775,35.32642169150348,56.13587242591355,2,9
2023-03-05,66.30087886928008,57.18377911671914,39.593152753860224,49.722234864358356,60.25373884519889,28.394390231234183,33.10912820350121,52.815190404171375,2,10
2023-03-12,69.04628493883126,50.763282666391135,34.2216944700092,55.19147100642306,55.69320717786204,33.0426043345374,26.94800483873523,45.28686811246759,2,11
2023-03-19,73.87081522219283,45.17340822258773,43.63150846585664,55.02209271804815,57.77160103338109,33.161630465762954,32.39959084009492,39.836431606210716,2,12
2023-03-26,74.82370811031778,46.59678907237034,37.06937220324457,60.17101092586256,51.711842556544184,37.3418861748123,30.838062757662904,52.244402027905934,2,13
2023-04-02,74.08802152820878,50.28905594646466,36.442400186671144,54.41657821719949,49.395618214579606,36.667668151375345,32.436127882067666,47.70589021391393,2,14
2023-04-09,71.82873704984942,52.730288771778895,44.19629910704459,54.540752428587545,50.829041483497946,43.35344899818096,29.819201098848545,43.6035257246092,2,15
2023-04-16,65.39693646390404,45.13362383176279,43.85258061936126,57.43533478245085,42.438340475277045,45.444500897824724,28.92954454602494,50.60411622575239,2,16
2023-04-23,70.19512047365637,48.59608630841503,44.01543504923639,50.57320181544675,38.79264861636203,46.33678441495489,29.59397358426974,41.79956604684426,2,17
2023-04-30,64.46534768941882,49.8842602409397,38.42616185360064,53.443257460712076,39.79647652875067,50.34281796210454,31.087971693517265,42.904020824709214,2,18
2023-05-07,63.07464055738732,52.33278674038391,40.16691431274089,52.17415699724211,34.2037491215062,53.326491141787756,33.76059892833081,46.08204227211473,2,19
2023-05-14,67.49675325663412,49.23534210736125,40.71004257870574,52.45670767262545,35.62002829453153,53.31825542465048,35.32843988163482,38.944441001402375,2,20
2023-05-21,67.48692061312256,46.14162271830148,44.70345376927719,54.66696819691535,33.12805126412219,56.81103107060481,35.63648567928175,42.41870841134609,2,21
2023-05-28,67.66118346169617,53.2484340121788,48.41102277630248,52.97181293530417,36.32755228396063,55.96017855861571,36.36482009639291,46.71852266023016,2,22
2023-06-04,65.37187940124262,55.2363922265083,44.24371889424902,48.21523889649249,33.446268605573685,67.50842665431402,38.06357787326355,42.764724134767704,2,23
2023-06-11,64.30223306009508,51.96006163501055,51.15190115013484,50.01294116290842,33.73310542990677,64.82758211464682,48.13557909708312,46.52591006501956,2,24
2023-06-18,58.483728496663105,53.59166954725254,47.1965501170137,53.22866571051282,37.47825176643386,63.308791499249594,39.764772631840046,45.74806696262257,2,25
2023-06-25,59.76707340289164,50.91348510387025,42.88337800840068,45.450347159070986,36.270530209555005,66.488342258593,41.80268637193291,40.98678350731062,2,26
2023-07-02,54.136202814266774,49.54571613851852,47.21845551874099,47.614363761891795,31.32701395718555,57.151031768930466,54.6673288928857,31.418228868105828,2,27
2023-07-09,51.177689988356526,54.70876301266131,50.704168497444286,45.89029931780452,33.15799910793482,55.16642481159829,47.252122712469216,36.22039566512964,2,28
2023-07-16,57.923650224313725,52.17555636346466,51.79591759709981,45.632060785662865,34.524770148433994,61.03404177118374,42.94106280340664,43.6449925687991,2,29
2023-07-23,51.97282798360105,51.75842983688251,48.48285405835067,40.34028735561111,35.84565419668279,57.145854239912566,50.59210022565447,34.40881289716063,2,30
2023-07-30,55.43127962530796,54.02214981208293,43.8525141188697,48.93222796646846,40.42286250625621,59.30028632905425,46.2159162676662,39.3903937732028,2,31
2023-08-06,54.80529632315088,45.59985996376121,43.050044622425375,41.896438142515926,40.74962210684697,59.061243074589896,52.46423346402463,42.20581838800537,2,32
2023-08-13,48.40436561017333,46.43786575039961,46.601471649977945,46.864902533539706,44.4906765799858,59.375533239971986,49.813486069087354,46.94946012863493,2,33
2023-08-20,50.95667965512654,48.02825488452914,51.63143841660138,41.53480494975942,45.08564570318833,51.13789860474079,49.76076160580649,39.05103376614353,2,34
2023-08-27,46.286682663584465,45.488300650363676,47.59074816914692,41.17956590479696,47.92294265175565,53.492254048656164,56.467433157284106,39.11281576415982,2,35
2023-09-03,41.99084406439696,49.34296939234816,48.8768390505765,46.399976094637616,48.75128549696889,49.91407164256385,53.821499686107416,41.86244345205303,2,36
2023-09-10,47.337067580591714,46.433135713963914,48.7292329469017,45.49901585529102,50.079867806493624,48.36280652172668,55.43823902022225,43.90435162591659,2,37
2023-09-17,45.17401322774679,44.19987180456057,48.89829413113094,42.95890867815046,55.52634129534797,43.117378013877726,54.124345473523434,42.34765481943566,2,38
2023-09-24,45.062234663021165,47.71843082111268,51.412588798448326,44.49813617686289,57.94895329874295,46.12497758761724,51.67685964595327,47.65297911430584,2,39
2023-10-01,52.27237417196918,48.512167851213995,54.55198659424862,41.30443506975385,59.38997171499287,38.94202810137365,54.91196091540855,40.769321393227116,2,40
2023-10-08,41.889266312445606,51.39345830126093,62.85652698185839,42.18062749397172,65.17478082589696,41.86597759372755,56.638472813071324,44.966379152635334,2,41
2023-10-15,47.87918732144199,50.43670376023293,56.9492397373793,40.34187263072228,57.37465951536718,31.51280500705579,53.20378925271445,46.78726295329474,2,42
2023-10-22,44.13831667648503,51.36096505086392,59.92088059667924,45.248624714253836,66.46795938373816,33.53810517722271,57.842903572425946,43.91800445599074,2,43
2023-10-29,50.35236976712501,51.68627159940076,57.86423062176049,40.75575506201452,69.15921783229841,28.676106396191393,54.474963285625,49.37331288626042,2,44
2023-11-05,49.12406576182644,50.91444875948782,65.56435741141011,47.679996383326326,76.02278230877924,25.570723453531926,51.89330902228801,47.08031376939095,2,45
2023-11-12,50.04761343021833,50.07128300032771,69.24859126453111,42.75156013601045,79.46735697344113,26.334858101254603,51.19882532083696,50.07620213786814,2,46
2023-11-19,46.81841238343048,53.79847142627082,71.04381508429088,44.31627102759285,72.2491689004782,21.638966257447624,49.904358734414515,48.09229344052974,2,47
2023-11-26,48.14550762309329,52.60239779540122,65.78461791350311,47.16121718434634,82.30383209350487,12.890467422214103,44.659583305776046,49.16827823020045,2,48
2023-12-03,54.04196319002564,59.287659484160805,67.35033161464543,45.6535156390298,75.62457814644318,10.292346200471963,46.94976848408905,45.425320806679125,2,49
2023-12-10,57.40257252895957,58.798490161045535,64.1848296110906,45.44245402062275,76.36325313309537,22.187218064658527,46.592103497000046,45.66398193399463,2,50
2023-12-17,54.35676254084217,57.1540069508137,66.34117963895706,47.04749760334284,79.30017414823588,21.249776273840617,43.30836848596635,53.25214156786315,2,51
2023-12-24,51.02917034972158,56.79833189249501,64.62845766299773,50.65653710351504,78.8285138203453,22.72138084337832,44.13636904311189,50.99561821643592,2,52
2023-12-31,55.508799255505295,55.72613153578817,62.499697572819535,46.8486164414368,74.454656843434,16.82506743355653,41.71288731234525,44.38936680148657,3,1
2024-01-07,62.49593378019072,52.45083815473776,61.50460959073071,49.333282698440804,80.00239259773238,13.137759937589566,42.4757717213704,49.15886997890345,3,2
2024-01-14,56.180559755500816,55.746471272124865,61.286212894266,50.618517868432896,78.60580003732852,16.21137583800422,40.65178602058985,38.81963185428255,3,3
2024-01-21,60.84556049648555,56.77832464269148,56.71013906342368,54.04628452095731,77.85875055891239,18.266796131379166,37.696220876736014,45.8224907816735,3,4
2024-01-28,54.74323875358373,57.164608610224015,55.25166000999173,51.99601115577101,71.16779021386844,16.267735622595502,31.673148425216368,51.68928663362287,3,5
2024-02-04,57.252082106165936,57.81808726467368,61.35225485463177,58.53149308248853,69.79757699541882,25.565082572002524,39.79857919216089,46.993846329366754,3,6
2024-02-11,59.55585784317843,59.05035109064098,63.66681269083903,53.40729094088207,66.98957097825574,28.916738807224093,32.74879896710132,47.53572517153051,3,7
2024-02-18,59.11005225341794,54.04826336512961,46.33792957821272,53.88643785025294,69.0707248837436,25.428104035843624,31.802415204923804,34.48515613461986,3,8
2024-02-25,55.74211467305213,53.89942447306008,44.49900182913976,54.75644454428911,52.24116939231414,25.93301479799746,30.03834544145434,44.37965685965228,3,9
2024-03-03,55.64151101956884,60.141692290836986,44.15575140534076,51.93486658263442,54.475884206685656,24.184808307873887,28.801213006101644,46.602889703683246,3,10
2024-03-10,60.97561111830385,57.99708101456366,46.09388377824073,53.33549518274874,53.88996772424851,34.89293477788551,34.31003281488266,46.304107442749,3,11
2024-03-17,61.447268568178885,54.50555880982044,48.691959070870546,55.363261583703846,47.12812081306401,32.6889029430592,33.49050572714847,47.363863440316656,3,12
2024-03-24,62.2037613752627,55.49690268507103,46.154441596835206,60.82629498499171,46.16886503932413,33.76017683003646,30.595106614133755,41.60811554120672,3,13
2024-03-31,62.820004064296946,55.84647534994427,43.23355322853436,57.74349130163408,43.234672916662845,38.13820375521545,29.173383213061687,40.569872703684396,3,14
2024-04-07,57.51286277079878,56.82420100679882,43.48742603334231,56.78006296133601,38.479382983231524,36.844735398051206,31.915173242320922,34.52500091130379,3,15
2024-04-14,55.84879418723817,58.99265125195357,37.49423383201663,62.27659709756507,37.711634469564515,40.73821417537483,31.18292644437251,37.49030177569315,3,16
2024-04-21,60.491338368441944,66.30717494740097,38.23674177734703,63.58657513493585,36.743300930484885,37.41530795289799,31.636075688023304,31.55875247285623,3,17
2024-04-28,58.22188029887803,60.667597591073545,38.14014156932675,63.004070655623124,31.80452677770883,46.17657012943724,34.789413709906306,27.375121883071028,3,18
2024-05-05,52.76829143246821,63.70578951491346,30.946928651685468,56.941441631628635,29.149618677403755,43.500915763419876,34.30392813947661,28.493482144332397,3,19
2024-05-12,52.23089076488216,58.424195426972275,31.760014160111112,58.217637818193616,28.36434278020036,47.93642213467701,38.459713289765666,36.9024510377043,3,20
2024-05-19,56.39596627992394,63.83342637761079,31.10362591407114,65.26278588442716,27.55133856772868,44.29084707953883,40.534050708046166,27.861455184861292,3,21
2024-05-26,53.934155856645795,70.68940557399999,37.901429016080016,60.550085089452146,21.416761273957253,44.76552622815931,43.99686133989087,28.029963501307154,3,22
2024-06-02,53.87365760391274,69.69771976182784,35.16075221954667,58.886122909427385,27.423305095733266,41.728426518997104,42.544038284235185,23.526357984333423,3,23
2024-06-09,56.5840363378788,56.45373848819577,36.04626885439273,61.53701057781578,24.404192541795286,47.812137847904935,48.593409154524764,17.158172557165468,3,24
2024-06-16,54.973760206299836,72.3087765412199,25.76275523931226,61.90805946420264,29.55871211439983,43.103135142496036,45.568155642198306,27.18679686795198,3,25
2024-06-23,55.931064399391154,76.17270698420212,26.809511364439594,56.47875865252067,27.846756526446626,44.53404162306201,48.09226125257206,14.305359513105051,3,26
2024-06-30,45.31360014387393,64.00606942527487,35.125748981719276,57.96600469047762,30.15605157984408,46.333076579439776,49.40913342505917,20.774710504003316,3,27
2024-07-07,50.97458900905778,73.6008952205004,21.19450235435253,59.028584697168036,24.4549637913701,47.08577737099665,48.62352284329935,23.209197239838865,3,28
2024-07-14,51.37068384004586,59.32597118490674,37.14847780307841,51.5679326773307,27.489057171472382,42.00777540222223,55.41165313065674,25.17367652182307,3,29
